sentence_id; toponyms_list; nearby_abbreviations 
35326; Поле, Келкозеро, Пильмасозеро; д 
35327; Поле, Келкозеро, Пильмасозеро; д 
35328; Келкозеро, Келкозеро; д, оз 
35329; Келкозеро; д 
35330; Поле, Келкозеро; д, у 
35331; Келкозеро, Пильмасозеро; д 
35332; Келкозеро; у, д 
35333; Келкозеро; у, д 
35334; Келкозеро; у, д 
35335; Келкозеро; у, д 
35336; Келкозеро, Келкозеро, Пильмасозеро; д 
35337; Келкозеро, Пильмасозеро; д 
35338; Келкозеро; д 
35339; Высокая гора, Келкозеро; д 
35340; Паезеро; д 
35341; Паезеро; д 
35342; Паезеро; д 
35343; Паезеро; д 
35344; Паезеро; д 
35345; Паезеро; д 
35346; Паезеро; д 
35347; Паезеро; оз, д 
35348; Могжезеро; у, оз 
35349; Паезеро; д 
35350; Выгостров; о 
35351; Паезеро; д 
35352; Паезеро; оз 
35353; Паезеро, Пая; д, р 
35354; Паезеро; д 
35355; Паезеро; д 
35356; Паезеро; д 
35357; Паезеро; д 
35358; Паезеро; д 
35359; Паезеро; д 
35360; Паезеро; д 
35361; Янгозеро, Паезеро; оз, д 
35362; Чикша, Паезеро; р, д 
35363; Болото, Чикшозеро; оз 
35364; Кодалахты, Пильмасозеро; берег, оз 
35365; Пильмасозеро; оз 
35366; Синицыну Лахтушку, Пильмасозеро, Загорье, Дальнее; д, оз 
35367; Луда, Пильмасозеро, Кижимлахты; оз 
35368; Пильмасозеро, Гагарье; к, д, с, р, оз 
35369; Пильмасозеро, Пильмасозеро, Гагарье; д, с, р, оз 
35370; Пильмаса, Пильмасозеро; у, р, д 
35371; Пильмасозеро; д 
35372; Пильмасозеро; у, оз, д 
35373; Река, Верхнее, Пильмасозеро; оз 
35374; Пильмасозеро, Пахотное угодье, Пильмасозеро, Пильмасозеро; к, д, оз 
35375; Лесное урочище, Пильмасозеро; бол, д 
35376; Пильмасозеро; д 
35377; Островок, Пильмасозеро; оз, д 
35378; Гажий, Пильмасозеро; о, д, оз 
35379; Пильмаса, Пильмасозеро; р, д 
35380; Пильмасозеро; д 
35381; Пильмасозеро; д 
35382; Пильмасозеро; д 
35383; Пильмасозеро, Загорье, Ближнее; д, оз 
35384; Пильмасозеро; д 
35385; Мыс, Пильмасозеро; с, з, оз, д 
35386; Пильмасозеро, Пильмасозеро; з, д, оз 
35387; Пильмасозеро, Пески; с, з, д 
35388; Пильмасозеро; оз 
35389; Пильмасозеро; оз 
35390; Пильмасозеро, Пильмасозеро, Келкозеро; у, д 
35391; Залив, Пильмасозеро; оз, к, д, зал 
35392; Залив, Пильмасозеро; оз, к, д, зал 
35393; Пильмасозеро, Пильмасозеро, Загорье, Гумарнаволоцкий Песок; оз, д 
35394; Пильмасозеро, Большая, Кижимлахты; оз 
35395; Пильмасозеро, Келкозеро; д 
35396; Пильмасозеро, Калий ручей; д, руч 
35397; Пильмасозеро; оз 
35398; Пильмасозеро; д 
35399; Пильмасозеро; у, д 
35400; Пильмасозеро, Пески; с, з, д 
35401; Залив, Пильмасозеро, Пильмаса, Верхнее; оз, р 
35402; Пильмасозеро; д 
35403; Пильмасозеро, Сухова, Шабанова, У рва, У воротни; д 
35404; Пильмасозеро, Келкозеро; д 
35405; Пильмасозеро, Келкозеро; д 
35406; Бывш, Пильмасозеро, Укшезеро; с, з, д, у, оз 
35407; Пильмасозеро; д 
35408; Пильмасозеро; д 
35409; Пильмасозеро; д 
35410; Пильмасозеро; д 
35411; Синициной Лахтушкой, Пильмасозеро; д 
35412; Пильмаса, Пильмасозеро; р, д 
35413; Кодалахта, Пильмасозеро; д 
35414; Пильмасозеро; д 
35415; Пильмасозеро; к, д 
35416; Пильмасозеро; д 
35417; Поляна, Пильмасозеро; с, з, д 
35418; Пильмасозеро; д 
35419; Пильмасозеро; д 
35420; Пильмасозеро; д 
35421; Пильмасозеро, Пески; с, з, д 
35422; Пильмасозеро;  
35423; Пильмасозеро; оз 
35424; Пильмасозеро; д 
35425; Пильмасозеро, Келкозеро; д 
35426; Пильмасозеро; д 
35427; Высокая гора, Пильмасозеро; у, оз 
35428; Пильмаса, Пильмасозеро, Синицын; р, д 
35429; Пильмасозеро; д 
35430; Залив оз, Синицына поля, Пильмасозеро; оз, у, д 
35431; Пильмасозеро; д 
35432; Пильмасозеро; д 
35433; Пильмасозеро, Гагарье; с, д, оз 
35434; Глухое озерко, Пильмасозеро; к, д 
35435; Поле, Пильмасозеро, Пильмасозеро; д, оз 
35436; Пильмасозеро, Пески; с, з, д 
35437; Пильмасозеро, Загорье; с, д 
35438; Пильмасозеро, Пильмасозеро; оз, д 
35439; Сенокосное угодье, Верхн, Нижн, Охтомозеро, Пильмасозеро; д 
35440; Пильмасозеро; д 
35441; Пахотная поляна, Великодворская, Дальний Кряж; у, оз, д 
35442; Микольское поле;  
35443; Гакугса; д 
35444; Великий Двор; д 
35445; Великодворская; д 
35446; Поляна, Деревенский Нос, Великий Двор; р, уроч, д 
35447; Великодворская, Ближний Кряж; д, у, оз 
35448; Великодворская; д 
35449; Великодворская; д 
35450; Сустрежа, Великодворская; р, д 
35451; Великодворская; д 
35452; Великодворская; д 
35453; Великодворская; д 
35454; Великодворская; д 
35455; Великодворская; д 
35456; Великодворская; д 
35457; Великодворская, Высоко; д 
35458; Великодворская; д 
35459; Сустрежа, Великодворская; р, д 
35460; Великодворском поле, Никольской часовни, Миколы, Великий Двор; у, д 
35461; Великодворская, Белого озера; д, у 
35462; Суя, Великий Двор; у, р, д 
35463; Великодворская; д 
35464; Великодворская, Долгому озеру; д, к 
35465; Великий Двор; д, уроч 
35466; Гакугса; р 
35467; Великий Двор; д 
35468; Великодворская; д 
35469; Великий Двор; д 
35470; Великодворская, Белому озеру; д, к 
35471; Гакугса; д 
35472; Гакугса, Сенькино, Аксинское, Сенькино;  
35473; Муромское, Гакугса, Гакугса; оз, р, с, д 
35474; Муромское, Большое; оз, с 
35475; Покос, Муромскому монастырю, Муромский монастырь, Сена, Березовцы, Сормой, Вакуксе, Суи, Черной речке, ПКОП; с, г 
35476; Муромское; оз 
35477; Муромское; оз 
35478; Муромского монастыря;  
35479; Сортавала, Vakkojoki, Läppäjärvi, Айранне; с 
35480; Хутор; оз 
35481; Virssilä, Airanne; оз 
35482; Поле Moilasenpelto;  
35483; Pesonen;  
35484; Airanteenhovi, Virssilä; оз 
35485; Kortmann; оз 
35486; Муромское; оз 
35487; Гакугса;  
35488; Гакугса;  
35489; Гакугсы, Вытегру;  
35490; Муромское;  
35491; Гакугса, Муромское, Гакугской дороге, Нигижмы, Онежского озера, Красный Бор, Ершово, Виксинда; д, оз, р, уроч 
35492; Муромского монастыря, Муромскому монастырю; г 
35493; Муромского монастыря, Муромскому монастырю; г 
35494; Поляна; уроч 
35495; Гакугса; д 
35496; Трехверстка; р 
35497; Покосы;  
35498; Петручью;  
35499; Гакугса; д 
35500; Гакугса; д 
35501; Тетерьи горы; уроч 
35502; Пудожа, Гакугсу;  
35503; Пудожа, Гакугсу;  
35504; Гакугса, Вакуксе, Болшой Двор; д 
35505; Болото, Вепсручей; руч, с, д, у, бол 
35506; Ручей, Чёрная, Кершино; р 
35507; Поляна, Трехверстка, Гакугса, Муромского монастыря; уроч, р, д 
35508; Муромское, Гакугса, Андому, Болото, Саньковское, Малая; оз, с, р, д 
35509; Гакугса, Габсельга Ближняя, Габсельга Дальняя; р 
35510; Гакугса; р 
35511; Гакугса; р 
35512; Муромское, Гакугса, Гакугса; оз, р, д 
35513; Муромского монастыря;  
35514; Гакугса, Муромское; у, д, оз 
35515; ;  
35516; ;  
35517; Каршевского с/совета, Пудожского района, Онежским, Муромским, Великий Двор, Князево, Сенькино, Симкова, Гора, Харлово, Михалево, Худой Угол, Нигижмы, Вакуксе, Деревня, Вакуксе, Акуксе, Акуксе, Борисовская; с, у 
35518; Муромское, Гакугса, Муромское, Река, Онежское оз, Сплав, ЕЭУ, Онежского озера, Муромкой, Олон., Река, Муромское, Погрека, Лепручей, Магручей, Кашручей, Першина Мельница, Черная, Суя, Лухтручей, Гакугса, Сара, Гакугса, Гакугское, Муромское, Муромское; оз, с, д, р, пр, бол, губ, руч, уроч, бер 
35519; Hympölänjärvi, Сортавала, Airanne, Hympölä, Tuokslahti, Кarmalansalmi, Karmalanjärvi; с 
35520; Tiaisenlahti, Хюмпёлянъярви, Айранне; оз, с 
35521; Tataniemi; мыс 
